date,shop_id,shop_type,city,new_user,total_sales_amount,transactions_count,due_amount,expenses_amount,subscription_purchased,subscription_package,app_sessions
2024-03-15 09:00:00,1012,Electronics,Khulna,1,15811,8,4907,1984,0,None,22
2024-03-15 10:00:00,1106,Electronics,Chattogram,0,15567,49,1488,3936,0,None,20
2024-03-15 11:00:00,1044,Grocery,Sylhet,0,19399,31,6004,6598,0,Basic,13
2024-03-15 12:00:00,1088,Grocery,Rajshahi,0,9266,12,1573,712,0,None,2
2024-03-15 13:00:00,1180,Electronics,Rajshahi,0,3479,21,4962,6848,0,None,20
2024-03-15 14:00:00,1169,Restaurant,Chattogram,0,19568,30,2427,2895,0,None,7
2024-03-15 15:00:00,1099,Electronics,Dhaka,1,4007,27,7150,1681,0,None,1
2024-03-15 16:00:00,1190,Grocery,Sylhet,1,14165,44,1766,1333,0,Standard,3
2024-03-15 17:00:00,1154,Pharmacy,Khulna,0,16323,26,3549,3198,1,None,20
2024-03-15 18:00:00,1165,Restaurant,Chattogram,0,17191,33,2309,174,1,None,12
2024-03-15 19:00:00,1187,Restaurant,Sylhet,1,834,26,4675,3205,1,None,5
2024-03-15 20:00:00,1006,Pharmacy,Sylhet,0,12971,26,7346,5185,0,None,12
2024-03-15 21:00:00,1132,Grocery,Khulna,0,17658,36,2404,1416,0,None,3
2024-03-15 22:00:00,1044,Pharmacy,Sylhet,0,18498,40,1442,1987,0,Premium,20
2024-03-15 23:00:00,1057,Grocery,Dhaka,1,14540,1,4793,6422,0,None,5
2024-03-16 00:00:00,1030,Pharmacy,Dhaka,0,788,59,1976,4853,0,None,1
2024-03-16 01:00:00,1022,Electronics,Dhaka,0,3431,15,7368,6506,1,Basic,16
2024-03-16 02:00:00,1169,Grocery,Sylhet,1,6551,50,3973,1772,0,None,9
2024-03-16 03:00:00,1137,Restaurant,Dhaka,0,4038,1,7180,4266,0,None,10
2024-03-16 04:00:00,1159,Grocery,Khulna,0,2173,11,2490,1074,0,None,10
2024-03-16 05:00:00,1106,Restaurant,Sylhet,0,14546,55,725,5447,0,None,13
2024-03-16 06:00:00,1180,Electronics,Rajshahi,1,5244,2,3803,4760,0,Premium,16
2024-03-16 07:00:00,1157,Grocery,Sylhet,0,10447,1,4381,591,0,None,20
2024-03-16 08:00:00,1038,Grocery,Khulna,1,11872,31,3827,2978,0,None,4
2024-03-16 09:00:00,1158,Pharmacy,Rajshahi,0,10471,44,5987,5264,0,None,14
2024-03-16 10:00:00,1081,Grocery,Sylhet,0,6883,16,7425,6417,0,None,17
2024-03-16 11:00:00,1099,Restaurant,Dhaka,1,11444,54,4665,3982,0,None,5
2024-03-16 12:00:00,1001,Electronics,Chattogram,0,6983,22,3619,6651,1,None,13
2024-03-16 13:00:00,1076,Pharmacy,Chattogram,0,5794,42,2887,2410,0,None,3
2024-03-16 14:00:00,1011,Grocery,Dhaka,0,4022,18,6060,5444,0,None,5
2024-03-16 15:00:00,1038,Pharmacy,Chattogram,0,3589,47,5609,847,1,None,16
2024-03-16 16:00:00,1193,Restaurant,Chattogram,0,6114,17,497,6798,0,None,19
2024-03-16 17:00:00,1012,Grocery,Dhaka,0,18364,30,3976,6441,0,None,19
2024-03-16 18:00:00,1045,Pharmacy,Dhaka,0,3888,10,6013,493,0,None,17
2024-03-16 19:00:00,1154,Restaurant,Sylhet,1,14883,35,704,545,1,None,18
2024-03-16 20:00:00,1112,Restaurant,Sylhet,0,13280,58,5452,6447,0,None,18
2024-03-16 21:00:00,1016,Grocery,Dhaka,1,10116,21,4657,5586,0,None,23
2024-03-16 22:00:00,1103,Restaurant,Khulna,0,5237,16,6094,4999,0,None,8
2024-03-16 23:00:00,1097,Grocery,Chattogram,0,13653,6,4127,2286,0,None,18
2024-03-17 00:00:00,1187,Grocery,Sylhet,0,8840,3,3681,2697,1,None,9
2024-03-17 01:00:00,1191,Electronics,Chattogram,0,281,41,4138,3837,0,Standard,19
2024-03-17 02:00:00,1087,Restaurant,Rajshahi,0,6478,43,1916,1540,0,None,10
2024-03-17 03:00:00,1108,Grocery,Dhaka,1,16278,21,1374,883,0,Standard,2
2024-03-17 04:00:00,1162,Grocery,Khulna,1,15736,13,7501,3956,0,None,17
2024-03-17 05:00:00,1069,Grocery,Rajshahi,1,17990,18,1845,6553,1,Standard,24
2024-03-17 06:00:00,1157,Grocery,Rajshahi,0,7610,58,4654,6869,1,None,13
2024-03-17 07:00:00,1198,Grocery,Rajshahi,1,16126,54,6413,3094,0,None,11
2024-03-17 08:00:00,1073,Grocery,Dhaka,0,15700,24,7990,2365,1,Standard,16
2024-03-17 09:00:00,1062,Pharmacy,Sylhet,0,1680,27,1436,6668,0,None,20
2024-03-17 10:00:00,1155,Restaurant,Dhaka,1,9471,54,5038,5000,1,None,7
2024-03-17 11:00:00,1059,Restaurant,Sylhet,0,3798,4,5694,3347,0,None,3
2024-03-17 12:00:00,1078,Restaurant,Rajshahi,0,15232,22,3090,3071,0,None,16
2024-03-17 13:00:00,1036,Grocery,Rajshahi,0,8193,24,1370,3675,0,None,19
2024-03-17 14:00:00,1021,Electronics,Khulna,0,11095,40,1928,4715,0,None,20
2024-03-17 15:00:00,1195,Restaurant,Sylhet,1,15567,45,1636,952,0,None,16
2024-03-17 16:00:00,1147,Restaurant,Rajshahi,0,7844,10,6180,3300,1,None,2
2024-03-17 17:00:00,1095,Restaurant,Chattogram,1,12148,2,7786,3735,1,Standard,14
2024-03-17 18:00:00,1067,Electronics,Khulna,0,18342,40,91,3179,0,None,20
2024-03-17 19:00:00,1191,Pharmacy,Dhaka,0,2799,6,1843,6944,0,None,10
2024-03-17 20:00:00,1016,Grocery,Khulna,0,6013,48,184,2963,1,None,19
2024-03-17 21:00:00,1011,Restaurant,Chattogram,0,4053,18,4823,4027,0,Basic,24
2024-03-17 22:00:00,1149,Restaurant,Sylhet,0,18876,17,5147,3247,0,None,11
2024-03-17 23:00:00,1144,Restaurant,Dhaka,1,1701,38,1571,4415,0,Basic,18
2024-03-18 00:00:00,1137,Pharmacy,Dhaka,1,8622,45,6515,3357,0,None,11
2024-03-18 01:00:00,1117,Grocery,Sylhet,1,7750,23,831,4971,0,None,9
2024-03-18 02:00:00,1192,Grocery,Khulna,1,4450,46,7697,6472,0,None,19
2024-03-18 03:00:00,1021,Electronics,Rajshahi,1,7191,30,4440,5996,0,None,20
2024-03-18 04:00:00,1119,Pharmacy,Khulna,0,16698,58,5538,4848,0,None,10
2024-03-18 05:00:00,1049,Pharmacy,Chattogram,1,4606,21,5315,2704,1,None,3
2024-03-18 06:00:00,1013,Grocery,Rajshahi,0,18931,10,2125,5475,0,None,3
2024-03-18 07:00:00,1191,Grocery,Khulna,0,1241,56,4262,1037,0,None,24
2024-03-18 08:00:00,1174,Electronics,Sylhet,0,7127,43,7257,70,0,None,8
2024-03-18 09:00:00,1028,Restaurant,Chattogram,0,16595,13,263,2874,0,None,6
2024-03-18 10:00:00,1163,Restaurant,Chattogram,0,8071,12,5591,5931,0,None,20
2024-03-18 11:00:00,1179,Pharmacy,Chattogram,1,6575,9,5327,5642,0,None,1
2024-03-18 12:00:00,1124,Restaurant,Rajshahi,0,3876,4,6867,105,0,None,20
2024-03-18 13:00:00,1006,Grocery,Dhaka,0,13217,39,7438,769,0,Standard,24
2024-03-18 14:00:00,1028,Restaurant,Rajshahi,0,3265,24,1286,2009,0,None,6
2024-03-18 15:00:00,1138,Pharmacy,Khulna,0,2236,54,1529,2940,0,None,2
2024-03-18 16:00:00,1032,Pharmacy,Dhaka,0,3246,34,1808,6339,0,None,19
2024-03-18 17:00:00,1133,Restaurant,Khulna,0,17124,39,6655,2192,0,None,7
2024-03-18 18:00:00,1110,Electronics,Dhaka,0,276,41,1877,5469,1,None,11
2024-03-18 19:00:00,1078,Grocery,Rajshahi,0,19651,5,1749,3495,0,None,11
2024-03-18 20:00:00,1159,Restaurant,Chattogram,1,16080,15,1909,6614,0,None,4
2024-03-18 21:00:00,1178,Grocery,Sylhet,1,16607,50,2623,5805,0,Basic,20
2024-03-18 22:00:00,1057,Pharmacy,Chattogram,0,17259,4,7691,4311,1,None,16
2024-03-18 23:00:00,1025,Grocery,Rajshahi,0,4467,51,6865,5212,0,None,5
2024-03-19 00:00:00,1173,Grocery,Dhaka,0,6188,52,5431,4355,0,None,24
2024-03-19 01:00:00,1028,Pharmacy,Chattogram,1,8880,58,1197,933,0,None,7
2024-03-19 02:00:00,1003,Grocery,Rajshahi,0,1685,39,2478,574,0,None,16
2024-03-19 03:00:00,1098,Pharmacy,Khulna,0,14913,58,4863,5660,0,None,15
2024-03-19 04:00:00,1140,Electronics,Sylhet,1,2619,8,2510,5906,0,Standard,5
2024-03-19 05:00:00,1038,Grocery,Chattogram,0,15512,49,100,3930,0,None,1
2024-03-19 06:00:00,1014,Restaurant,Dhaka,0,3695,45,3087,4380,1,Premium,20
2024-03-19 07:00:00,1118,Pharmacy,Khulna,0,17340,24,5828,4087,0,None,22
2024-03-19 08:00:00,1028,Restaurant,Rajshahi,1,10916,53,7425,2531,0,None,22
2024-03-19 09:00:00,1156,Grocery,Sylhet,1,12642,28,1919,6050,0,Basic,9
2024-03-19 10:00:00,1074,Grocery,Dhaka,1,18363,55,2291,2419,1,None,21
2024-03-19 11:00:00,1115,Grocery,Rajshahi,0,13161,43,5467,69,0,None,5
2024-03-19 12:00:00,1031,Grocery,Rajshahi,0,10507,27,3320,4474,1,Basic,22
2024-03-19 13:00:00,1129,Grocery,Chattogram,1,6687,1,104,1302,0,None,6
2024-03-19 14:00:00,1174,Restaurant,Chattogram,1,9864,34,693,3814,0,None,3
2024-03-19 15:00:00,1083,Electronics,Dhaka,0,16560,17,5786,2349,0,Basic,6
2024-03-19 16:00:00,1021,Restaurant,Rajshahi,1,16842,37,5406,254,1,None,8
2024-03-19 17:00:00,1026,Restaurant,Chattogram,0,4275,38,3240,1707,0,None,6
2024-03-19 18:00:00,1194,Grocery,Sylhet,0,17702,26,3491,4787,0,None,16
2024-03-19 19:00:00,1080,Grocery,Sylhet,0,15485,57,5166,5383,0,None,16
2024-03-19 20:00:00,1125,Grocery,Rajshahi,0,7831,24,5162,833,0,None,21
2024-03-19 21:00:00,1183,Grocery,Chattogram,1,3217,39,3392,2764,0,None,3
2024-03-19 22:00:00,1091,Pharmacy,Dhaka,0,18242,21,4913,2471,1,None,17
2024-03-19 23:00:00,1020,Pharmacy,Dhaka,0,18381,30,2268,6356,0,None,21
2024-03-20 00:00:00,1046,Grocery,Dhaka,1,984,47,5632,3742,0,Standard,6
2024-03-20 01:00:00,1100,Grocery,Sylhet,1,5891,51,3783,2035,0,None,6
2024-03-20 02:00:00,1186,Restaurant,Chattogram,0,15965,48,3512,1967,0,None,22
2024-03-20 03:00:00,1083,Restaurant,Chattogram,0,3396,57,6287,99,0,None,19
2024-03-20 04:00:00,1005,Grocery,Sylhet,0,9752,13,889,1852,0,None,20
2024-03-20 05:00:00,1146,Electronics,Dhaka,0,8732,37,7195,3183,0,Standard,15
2024-03-20 06:00:00,1184,Electronics,Dhaka,1,17146,3,5973,2355,1,None,19
2024-03-20 07:00:00,1196,Grocery,Rajshahi,1,4946,32,5969,6821,0,None,2
2024-03-20 08:00:00,1130,Grocery,Khulna,0,3199,35,789,6618,0,None,8
2024-03-20 09:00:00,1000,Pharmacy,Chattogram,0,17777,19,4648,5667,0,None,7
2024-03-20 10:00:00,1057,Electronics,Chattogram,0,11502,14,4939,111,0,None,8
2024-03-20 11:00:00,1123,Electronics,Chattogram,1,16652,48,658,3158,0,None,13
2024-03-20 12:00:00,1165,Grocery,Khulna,0,15795,22,7857,182,1,None,22
2024-03-20 13:00:00,1014,Grocery,Rajshahi,0,19012,17,7994,6740,0,None,15
2024-03-20 14:00:00,1161,Pharmacy,Khulna,0,6400,59,6980,3852,1,None,12
2024-03-20 15:00:00,1188,Pharmacy,Dhaka,0,5596,4,1018,164,0,None,15
2024-03-20 16:00:00,1162,Grocery,Dhaka,0,13610,45,1953,6958,0,Basic,14
2024-03-20 17:00:00,1063,Electronics,Chattogram,0,13403,40,1190,2137,1,None,7
2024-03-20 18:00:00,1024,Restaurant,Sylhet,1,3798,19,3706,2023,1,None,17
2024-03-20 19:00:00,1023,Restaurant,Chattogram,1,10764,37,3657,454,1,Standard,5
2024-03-20 20:00:00,1011,Electronics,Sylhet,1,12948,2,4846,2285,0,None,20
2024-03-20 21:00:00,1017,Restaurant,Khulna,0,17157,15,2296,6118,0,None,10
2024-03-20 22:00:00,1014,Pharmacy,Dhaka,0,7836,2,774,6677,0,None,19
2024-03-20 23:00:00,1026,Restaurant,Sylhet,0,18062,11,2811,4822,0,Basic,18
2024-03-21 00:00:00,1071,Grocery,Khulna,0,10465,45,1380,6201,0,None,24
2024-03-21 01:00:00,1059,Restaurant,Dhaka,1,9905,23,3182,541,1,None,10
2024-03-21 02:00:00,1173,Grocery,Sylhet,0,14498,10,4787,6033,0,None,2
2024-03-21 03:00:00,1144,Restaurant,Chattogram,0,18780,3,7867,5117,1,None,6
2024-03-21 04:00:00,1092,Grocery,Chattogram,1,9903,5,6963,2665,0,Basic,3
2024-03-21 05:00:00,1052,Grocery,Chattogram,1,13536,3,4814,2449,0,None,19
2024-03-21 06:00:00,1007,Grocery,Khulna,0,8366,38,4329,4937,0,None,5
2024-03-21 07:00:00,1078,Grocery,Chattogram,0,16316,13,6167,5798,0,None,7
2024-03-21 08:00:00,1026,Restaurant,Rajshahi,0,6250,42,3097,3933,1,None,7
2024-03-21 09:00:00,1173,Restaurant,Dhaka,0,11384,19,1404,5785,0,Standard,10
2024-03-21 10:00:00,1049,Pharmacy,Khulna,0,12912,40,3801,2886,0,None,1
2024-03-21 11:00:00,1198,Grocery,Chattogram,0,8684,50,5101,4614,0,None,11
2024-03-21 12:00:00,1130,Grocery,Dhaka,1,2793,35,1369,4292,0,None,23
2024-03-21 13:00:00,1092,Grocery,Sylhet,0,10515,24,5497,3904,1,None,7
2024-03-21 14:00:00,1191,Grocery,Chattogram,0,15400,24,6665,6189,0,None,6
2024-03-21 15:00:00,1171,Electronics,Dhaka,0,9307,17,2064,6673,0,None,6
2024-03-21 16:00:00,1180,Grocery,Rajshahi,0,4069,40,2292,5516,1,Basic,13
2024-03-21 17:00:00,1023,Grocery,Sylhet,1,15647,10,2765,1688,0,None,16
2024-03-21 18:00:00,1059,Grocery,Rajshahi,0,8171,2,2817,5095,1,None,13
2024-03-21 19:00:00,1121,Grocery,Dhaka,0,3189,44,7791,6919,0,None,2
2024-03-21 20:00:00,1130,Pharmacy,Rajshahi,0,5540,23,716,6217,0,Standard,19
2024-03-21 21:00:00,1147,Restaurant,Dhaka,1,9843,6,5658,1637,1,None,19
2024-03-21 22:00:00,1045,Grocery,Dhaka,0,4023,2,4040,6478,1,None,19
2024-03-21 23:00:00,1014,Grocery,Rajshahi,1,13654,21,7750,5966,0,None,18
2024-03-22 00:00:00,1152,Grocery,Dhaka,0,4132,55,1711,4728,0,None,6
2024-03-22 01:00:00,1198,Grocery,Chattogram,0,10420,56,1225,6831,1,Basic,2
2024-03-22 02:00:00,1016,Grocery,Dhaka,0,8754,35,5367,4670,0,None,19
2024-03-22 03:00:00,1125,Electronics,Khulna,1,2629,49,6261,6439,0,Basic,6
2024-03-22 04:00:00,1083,Restaurant,Dhaka,1,7644,29,8,4082,0,Basic,20
2024-03-22 05:00:00,1008,Pharmacy,Khulna,0,10710,7,597,5203,0,None,23
2024-03-22 06:00:00,1165,Pharmacy,Dhaka,0,11477,29,4118,5134,0,None,22
2024-03-22 07:00:00,1175,Pharmacy,Dhaka,0,10737,53,6086,1890,1,None,15
2024-03-22 08:00:00,1187,Pharmacy,Rajshahi,0,7347,37,6383,3205,0,None,6
2024-03-22 09:00:00,1062,Restaurant,Chattogram,0,7831,23,1608,477,1,Basic,3
2024-03-22 10:00:00,1116,Restaurant,Chattogram,1,3798,33,6170,6776,0,None,11
2024-03-22 11:00:00,1129,Grocery,Sylhet,1,4529,8,3031,2366,0,None,8
2024-03-22 12:00:00,1087,Pharmacy,Rajshahi,0,6918,12,5200,2526,0,None,22
2024-03-22 13:00:00,1071,Pharmacy,Rajshahi,0,10123,46,3667,6511,0,Basic,18
2024-03-22 14:00:00,1138,Electronics,Chattogram,1,13982,48,2246,366,0,None,17
2024-03-22 15:00:00,1063,Restaurant,Rajshahi,1,16676,10,3626,1836,0,None,19
2024-03-22 16:00:00,1071,Pharmacy,Chattogram,0,251,15,4071,6521,0,None,19
2024-03-22 17:00:00,1020,Grocery,Rajshahi,0,16902,53,2822,1715,0,None,24
2024-03-22 18:00:00,1017,Restaurant,Dhaka,0,10384,24,91,6606,0,None,21
2024-03-22 19:00:00,1063,Grocery,Chattogram,0,12668,26,850,5713,1,None,17
2024-03-22 20:00:00,1081,Grocery,Chattogram,0,15679,47,6078,12,1,None,4
2024-03-22 21:00:00,1109,Grocery,Khulna,0,7410,42,1107,535,0,None,7
2024-03-22 22:00:00,1094,Restaurant,Rajshahi,0,13134,53,299,3239,0,None,5
2024-03-22 23:00:00,1165,Grocery,Rajshahi,0,4156,39,2343,2317,0,None,16
2024-03-23 00:00:00,1031,Grocery,Chattogram,0,6257,58,6790,4042,1,None,6
2024-03-23 01:00:00,1010,Electronics,Dhaka,0,11410,3,1477,375,0,None,14
2024-03-23 02:00:00,1044,Grocery,Dhaka,1,14790,2,5400,1724,0,None,20
2024-03-23 03:00:00,1032,Pharmacy,Dhaka,1,14064,6,5096,256,1,None,2
2024-03-23 04:00:00,1101,Pharmacy,Rajshahi,0,1725,21,1082,2264,1,None,18
2024-03-23 05:00:00,1168,Grocery,Khulna,0,13477,9,2956,449,0,None,18
2024-03-23 06:00:00,1135,Restaurant,Chattogram,1,7243,10,2918,893,0,None,13
2024-03-23 07:00:00,1010,Grocery,Sylhet,0,17862,36,1365,3212,0,None,18
2024-03-23 08:00:00,1178,Pharmacy,Khulna,0,8905,59,2800,1184,0,None,17
2024-03-23 09:00:00,1087,Pharmacy,Sylhet,0,6325,3,3536,6175,0,None,13
2024-03-23 10:00:00,1040,Restaurant,Khulna,0,8074,41,3951,5943,0,None,12
2024-03-23 11:00:00,1144,Restaurant,Dhaka,0,12729,24,6485,3223,0,None,3
2024-03-23 12:00:00,1075,Grocery,Rajshahi,1,15155,22,7777,5379,0,Premium,22
2024-03-23 13:00:00,1120,Grocery,Sylhet,0,2700,49,2109,1308,0,None,7
2024-03-23 14:00:00,1045,Restaurant,Khulna,0,3664,14,775,4705,1,Standard,1
2024-03-23 15:00:00,1159,Pharmacy,Rajshahi,1,18843,42,6768,916,0,None,5
2024-03-23 16:00:00,1079,Restaurant,Sylhet,0,16154,45,1452,6685,1,None,21
2024-03-23 17:00:00,1053,Restaurant,Chattogram,0,19243,44,1681,5721,1,None,1
2024-03-23 18:00:00,1085,Restaurant,Khulna,0,455,27,5847,147,0,None,4
2024-03-23 19:00:00,1091,Pharmacy,Chattogram,0,1702,33,2303,4751,0,None,1
2024-03-23 20:00:00,1147,Grocery,Dhaka,0,4856,22,6971,2114,0,Premium,13
2024-03-23 21:00:00,1160,Restaurant,Chattogram,0,10502,29,7157,4016,0,None,14
2024-03-23 22:00:00,1167,Pharmacy,Chattogram,0,5630,19,1851,3940,1,None,15
2024-03-23 23:00:00,1159,Grocery,Khulna,0,8798,19,1897,6713,0,None,17
2024-03-24 00:00:00,1096,Electronics,Dhaka,0,19760,6,7937,4071,0,Standard,12
2024-03-24 01:00:00,1001,Electronics,Chattogram,0,16176,45,5825,5912,0,Basic,7
2024-03-24 02:00:00,1032,Pharmacy,Rajshahi,0,2060,19,3418,5398,0,None,23
2024-03-24 03:00:00,1157,Grocery,Sylhet,0,6358,13,3597,2795,0,None,19
2024-03-24 04:00:00,1160,Grocery,Chattogram,0,6006,59,1327,442,0,Basic,23
2024-03-24 05:00:00,1076,Restaurant,Dhaka,1,17306,26,614,2944,0,None,3
2024-03-24 06:00:00,1115,Electronics,Chattogram,0,9674,22,244,3936,0,None,18
2024-03-24 07:00:00,1153,Grocery,Sylhet,0,17197,21,756,398,1,None,4
